model_id,direction,runner_regime,setup_id,runtime_precision_identity,comparison_backend,comparison_output_endpoint_id,comparison_endpoint_contract_hash,e2e_scope,comparison_endpoint_stratum,measurement_concurrency,completed_task_stage,completed_task_completion_mode,frozen_host_postprocess_contract_sha256,host_postprocessing_available,host_postprocess_required,evaluation_role,method_id,method_label,cohort,cohort_semantics,declared_candidate_count,cohort_candidate_count,paired_candidate_count,minimum_candidates_required,candidate_coverage_fraction,declared_universe_complete_for_cohort,spearman_rho,kendall_tau_b,correlation_scope,correlation_claim_eligible,global_hit_at_1,global_regret_at_1,global_top1_status,status
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,0,0,10,0.0,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo10h_to_tensorrt,native_fifo,orin_nx_hailo10_01,float32_layout_fp16,hailo10h,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b044"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,technical,technically successful numeric observations,20,17,17,10,0.85,False,0.669939154608308,0.5037175233040658,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,quality_pass,technical observations with task-quality pass,20,8,8,10,0.4,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cut_bytes_only,Cut bytes only,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,9,9,10,0.45,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,technical,technically successful numeric observations,20,17,17,10,0.85,False,0.6495098039215687,0.47058823529411764,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,quality_pass,technical observations with task-quality pass,20,8,8,10,0.4,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,weighted_score,Weighted score,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,9,9,10,0.45,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,technical,technically successful numeric observations,20,17,17,10,0.85,False,0.5906862745098039,0.4117647058823529,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,quality_pass,technical observations with task-quality pass,20,8,8,10,0.4,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cycle_time_no_handover,Cycle time without handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,9,9,10,0.45,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,technical,technically successful numeric observations,20,17,17,10,0.85,False,0.7426470588235294,0.5,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass,technical observations with task-quality pass,20,8,8,10,0.4,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,cycle_time_with_handover,Cycle time with runner/direction handover,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,9,9,10,0.45,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,technical,technically successful numeric observations,20,17,17,10,0.85,False,0.7671568627450981,0.5441176470588235,diagnostic_measured_cohort_subset,False,,,unavailable_incomplete_declared_universe,diagnostic_available
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass,technical observations with task-quality pass,20,8,8,10,0.4,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,generic,orin_nx_hailo8_01,,,,,,,,,,,false,false,development,onnx_real_boundary_hardware_aware,Actual hardware-aware ONNX-boundary selector,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,9,9,10,0.45,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,native_fifo,orin_nx_hailo8_01,uint8_dequant_fp16,hailo8,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,native_fifo,orin_nx_hailo8_01,uint8_dequant_fp16,hailo8,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,native_fifo,orin_nx_hailo8_01,uint8_dequant_fp16,hailo8,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cut_bytes_only,Cut bytes only,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,native_fifo,orin_nx_hailo8_01,uint8_dequant_fp16,hailo8,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,native_fifo,orin_nx_hailo8_01,uint8_dequant_fp16,hailo8,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,native_fifo,orin_nx_hailo8_01,uint8_dequant_fp16,hailo8,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,weighted_score,Weighted score,quality_pass_or_inconclusive,technical observations with task-quality pass or inconclusive,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,native_fifo,orin_nx_hailo8_01,uint8_dequant_fp16,hailo8,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,technical,technically successful numeric observations,20,1,1,10,0.05,False,,,unavailable,False,,,unavailable_incomplete_declared_universe,insufficient_candidates
yolov7_paper,hailo8_to_tensorrt,native_fifo,orin_nx_hailo8_01,uint8_dequant_fp16,hailo8,detection:decoded_nms:comparison:43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,43612439aff99a683e0c32f17d9bc70074301ae7445e83c8307439856fbf8a08,unavailable,"[""yolov7_paper"",""b002"",""native_split""]",,decoded_nms,detection_completion_execution_v1,,true,true,development,cycle_time_no_handover,Cycle time without handover,quality_pass,technical observations with task-quality pass,20,0,0,10,0.0,False,,,unavailable,False,,,filtered_sensitivity_cohort_not_global_universe,insufficient_candidates
